Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA,B365H,B365D,B365A
BRA,26/11/2025,00:30,Atletico-MG,Flamengo RJ,1,1,D,,,,,,
BRA,26/11/2025,00:30,Gremio,Palmeiras,3,2,H,,,,,,
BRA,26/11/2025,22:00,Bragantino,Fortaleza,0,1,A,,,,,,
BRA,27/11/2025,23:30,Fluminense,Sao Paulo,6,0,H,,,,,,
BRA,28/11/2025,22:00,Juventude,Bahia,1,1,D,,,,,,
BRA,28/11/2025,22:30,Vasco,Internacional,5,1,H,,,,,,
BRA,29/11/2025,00:30,Santos,Sport Recife,3,0,H,,,,,,
BRA,29/11/2025,19:00,Vitoria,Mirassol,2,0,H,,,,,,
BRA,30/11/2025,00:00,Ceara,Cruzeiro,1,1,D,,,,,,
BRA,30/11/2025,19:00,Corinthians,Botafogo RJ,2,2,D,,,,,,
BRA,30/11/2025,21:30,Fortaleza,Atletico-MG,1,0,H,,,,,,
BRA,02/12/2025,22:00,Vasco,Mirassol,0,2,A,,,,,,
BRA,03/12/2025,00:30,Gremio,Fluminense,1,2,A,,,,,,
BRA,03/12/2025,22:00,Bragantino,Vitoria,4,0,H,,,,,,
BRA,03/12/2025,22:00,Fortaleza,Corinthians,2,1,H,,,,,,
BRA,03/12/2025,22:30,Juventude,Santos,0,3,A,,,,,,
BRA,03/12/2025,23:00,Bahia,Sport Recife,2,0,H,,,,,,
BRA,03/12/2025,23:00,Sao Paulo,Internacional,3,0,H,,,,,,
BRA,04/12/2025,00:30,Atletico-MG,Palmeiras,0,3,A,,,,,,
BRA,04/12/2025,00:30,Flamengo RJ,Ceara,1,0,H,,,,,,
BRA,04/12/2025,22:30,Cruzeiro,Botafogo RJ,2,2,D,,,,,,
BRA,06/12/2025,21:30,Mirassol,Flamengo RJ,3,3,D,,,,,,
BRA,07/12/2025,19:00,Atletico-MG,Vasco,5,0,H,,,,,,
BRA,07/12/2025,19:00,Botafogo RJ,Fortaleza,4,2,H,,,,,,
BRA,07/12/2025,19:00,Ceara,Palmeiras,1,3,A,,,,,,
BRA,07/12/2025,19:00,Corinthians,Juventude,1,1,D,,,,,,
BRA,07/12/2025,19:00,Fluminense,Bahia,2,0,H,,,,,,
BRA,07/12/2025,19:00,Internacional,Bragantino,3,1,H,,,,,,
BRA,07/12/2025,19:00,Santos,Cruzeiro,3,0,H,,,,,,
BRA,07/12/2025,19:00,Sport Recife,Gremio,0,4,A,,,,,,
BRA,07/12/2025,19:00,Vitoria,Sao Paulo,1,0,H,,,,,,
