Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA,B365H,B365D,B365A
BRA,13/02/2021,22:00,Santos,Coritiba,2,0,H,,,,,,
BRA,14/02/2021,19:00,Flamengo RJ,Corinthians,2,1,H,,,,,,
BRA,14/02/2021,19:00,Vasco,Internacional,0,2,A,,,,,,
BRA,14/02/2021,21:15,Athletico-PR,Atletico GO,2,1,H,,,,,,
BRA,14/02/2021,21:15,Palmeiras,Fortaleza,3,0,H,,,,,,
BRA,14/02/2021,23:30,Gremio,Sao Paulo,1,2,A,,,,,,
BRA,15/02/2021,21:00,Ceara,Fluminense,1,3,A,,,,,,
BRA,15/02/2021,23:00,Sport Recife,Bragantino,0,0,D,,,,,,
BRA,17/02/2021,22:00,Santos,Corinthians,1,0,H,,,,,,
BRA,17/02/2021,22:30,Coritiba,Palmeiras,1,0,H,,,,,,
BRA,20/02/2021,00:30,Sao Paulo,Palmeiras,1,1,D,,,,,,
BRA,20/02/2021,21:30,Coritiba,Ceara,0,2,A,,,,,,
BRA,21/02/2021,00:00,Fortaleza,Bahia,0,4,A,,,,,,
BRA,21/02/2021,19:00,Corinthians,Vasco,0,0,D,,,,,,
BRA,21/02/2021,19:00,Flamengo RJ,Internacional,2,1,H,,,,,,
BRA,21/02/2021,19:00,Sport Recife,Atletico-MG,2,3,A,,,,,,
BRA,21/02/2021,21:15,Gremio,Athletico-PR,1,0,H,,,,,,
BRA,21/02/2021,21:15,Santos,Fluminense,1,1,D,,,,,,
BRA,21/02/2021,23:30,Goias,Bragantino,0,0,D,,,,,,
BRA,22/02/2021,21:00,Palmeiras,Atletico GO,1,1,D,,,,,,
BRA,22/02/2021,23:00,Botafogo RJ,Sao Paulo,1,0,H,,,,,,
BRA,26/02/2021,00:30,Athletico-PR,Sport Recife,2,0,H,,,,,,
BRA,26/02/2021,00:30,Atletico GO,Coritiba,3,1,H,,,,,,
BRA,26/02/2021,00:30,Atletico-MG,Palmeiras,2,0,H,,,,,,
BRA,26/02/2021,00:30,Bahia,Santos,2,0,H,,,,,,
BRA,26/02/2021,00:30,Bragantino,Gremio,1,0,H,,,,,,
BRA,26/02/2021,00:30,Ceara,Botafogo RJ,2,1,H,,,,,,
BRA,26/02/2021,00:30,Fluminense,Fortaleza,2,0,H,,,,,,
BRA,26/02/2021,00:30,Internacional,Corinthians,0,0,D,,,,,,
BRA,26/02/2021,00:30,Sao Paulo,Flamengo RJ,2,1,H,,,,,,
BRA,26/02/2021,00:30,Vasco,Goias,3,2,H,,,,,,
