Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA,B365H,B365D,B365A
BRA,11/11/2012,19:00,Vasco,Atletico-MG,1,1,D,,,,,,
BRA,11/11/2012,21:30,Cruzeiro,Bahia,3,1,H,,,,,,
BRA,11/11/2012,21:30,Figueirense,Sport Recife,1,1,D,,,,,,
BRA,11/11/2012,21:30,Nautico,Flamengo RJ,0,1,A,,,,,,
BRA,11/11/2012,21:30,Ponte Preta,Internacional,1,0,H,,,,,,
BRA,17/11/2012,21:30,Coritiba,Vasco,1,2,A,,,,,,
BRA,17/11/2012,21:30,Santos,Figueirense,2,0,H,,,,,,
BRA,18/11/2012,19:00,Atletico-MG,Atletico GO,2,2,D,,,,,,
BRA,18/11/2012,19:00,Bahia,Ponte Preta,1,0,H,,,,,,
BRA,18/11/2012,19:00,Flamengo RJ,Palmeiras,1,1,D,,,,,,
BRA,18/11/2012,19:00,Fluminense,Cruzeiro,0,2,A,,,,,,
BRA,18/11/2012,19:00,Sao Paulo,Nautico,2,1,H,,,,,,
BRA,18/11/2012,21:30,Internacional,Corinthians,0,2,A,,,,,,
BRA,18/11/2012,21:30,Portuguesa,Gremio,2,2,D,,,,,,
BRA,18/11/2012,21:30,Sport Recife,Botafogo RJ,2,0,H,,,,,,
BRA,24/11/2012,21:30,Corinthians,Santos,1,1,D,,,,,,
BRA,24/11/2012,21:30,Vasco,Flamengo RJ,1,1,D,,,,,,
BRA,25/11/2012,19:00,Bahia,Nautico,1,1,D,,,,,,
BRA,25/11/2012,19:00,Botafogo RJ,Atletico-MG,2,3,A,,,,,,
BRA,25/11/2012,19:00,Cruzeiro,Coritiba,2,1,H,,,,,,
BRA,25/11/2012,19:00,Figueirense,Gremio,2,4,A,,,,,,
BRA,25/11/2012,19:00,Internacional,Portuguesa,0,2,A,,,,,,
BRA,25/11/2012,19:00,Palmeiras,Atletico GO,1,2,A,,,,,,
BRA,25/11/2012,19:00,Ponte Preta,Sao Paulo,0,0,D,,,,,,
BRA,25/11/2012,19:00,Sport Recife,Fluminense,1,1,D,,,,,,
BRA,01/12/2012,21:30,Flamengo RJ,Botafogo RJ,2,2,D,,,,,,
BRA,01/12/2012,21:30,Santos,Palmeiras,3,1,H,,,,,,
BRA,02/12/2012,19:00,Atletico GO,Bahia,0,1,A,,,,,,
BRA,02/12/2012,19:00,Atletico-MG,Cruzeiro,3,2,H,,,,,,
BRA,02/12/2012,19:00,Coritiba,Figueirense,3,0,H,,,,,,
BRA,02/12/2012,19:00,Fluminense,Vasco,1,2,A,,,,,,
BRA,02/12/2012,19:00,Gremio,Internacional,0,0,D,,,,,,
BRA,02/12/2012,19:00,Nautico,Sport Recife,1,0,H,,,,,,
BRA,02/12/2012,19:00,Portuguesa,Ponte Preta,0,0,D,,,,,,
BRA,02/12/2012,19:00,Sao Paulo,Corinthians,3,1,H,,,,,,
