Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA,B365H,B365D,B365A
BRA,15/11/2017,21:30,Cruzeiro,Avai,2,2,D,,,,,,
BRA,15/11/2017,21:30,Gremio,Sao Paulo,1,0,H,,,,,,
BRA,15/11/2017,23:45,Corinthians,Fluminense,3,1,H,,,,,,
BRA,15/11/2017,23:45,Vasco,Atletico-MG,1,1,D,,,,,,
BRA,16/11/2017,22:00,Botafogo RJ,Atletico GO,1,2,A,,,,,,
BRA,16/11/2017,22:00,Chapecoense-SC,Vitoria,2,1,H,,,,,,
BRA,16/11/2017,22:00,Palmeiras,Sport Recife,5,1,H,,,,,,
BRA,16/11/2017,23:00,Bahia,Santos,3,1,H,,,,,,
BRA,16/11/2017,23:00,Coritiba,Flamengo RJ,1,0,H,,,,,,
BRA,19/11/2017,19:00,Atletico GO,Chapecoense-SC,1,1,D,,,,,,
BRA,19/11/2017,19:00,Flamengo RJ,Corinthians,3,0,H,,,,,,
BRA,19/11/2017,19:00,Sao Paulo,Botafogo RJ,0,0,D,,,,,,
BRA,19/11/2017,19:00,Sport Recife,Bahia,1,0,H,,,,,,
BRA,19/11/2017,19:00,Vitoria,Cruzeiro,1,1,D,,,,,,
BRA,19/11/2017,21:00,Atletico-MG,Coritiba,3,0,H,,,,,,
BRA,19/11/2017,21:00,Athletico-PR,Vasco,3,1,H,,,,,,
BRA,19/11/2017,21:00,Santos,Gremio,1,0,H,,,,,,
BRA,20/11/2017,19:00,Fluminense,Ponte Preta,2,0,H,,,,,,
BRA,20/11/2017,22:00,Avai,Palmeiras,2,1,H,,,,,,
BRA,25/11/2017,19:00,Fluminense,Sport Recife,1,2,A,,,,,,
BRA,26/11/2017,19:00,Avai,Athletico-PR,1,0,H,,,,,,
BRA,26/11/2017,19:00,Corinthians,Atletico-MG,2,2,D,,,,,,
BRA,26/11/2017,19:00,Coritiba,Sao Paulo,1,2,A,,,,,,
BRA,26/11/2017,19:00,Cruzeiro,Vasco,0,1,A,,,,,,
BRA,26/11/2017,19:00,Gremio,Atletico GO,1,1,D,,,,,,
BRA,26/11/2017,19:00,Ponte Preta,Vitoria,2,3,A,,,,,,
BRA,26/11/2017,21:00,Bahia,Chapecoense-SC,0,1,A,,,,,,
BRA,26/11/2017,21:00,Flamengo RJ,Santos,1,2,A,,,,,,
BRA,27/11/2017,22:00,Palmeiras,Botafogo RJ,2,0,H,,,,,,
BRA,03/12/2017,19:00,Atletico GO,Fluminense,1,1,D,,,,,,
BRA,03/12/2017,19:00,Atletico-MG,Gremio,4,3,H,,,,,,
BRA,03/12/2017,19:00,Athletico-PR,Palmeiras,3,0,H,,,,,,
BRA,03/12/2017,19:00,Botafogo RJ,Cruzeiro,2,2,D,,,,,,
BRA,03/12/2017,19:00,Chapecoense-SC,Coritiba,2,1,H,,,,,,
BRA,03/12/2017,19:00,Santos,Avai,1,1,D,,,,,,
BRA,03/12/2017,19:00,Sao Paulo,Bahia,1,1,D,,,,,,
BRA,03/12/2017,19:00,Sport Recife,Corinthians,1,0,H,,,,,,
BRA,03/12/2017,19:00,Vasco,Ponte Preta,2,1,H,,,,,,
BRA,03/12/2017,19:00,Vitoria,Flamengo RJ,1,2,A,,,,,,
