Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA,B365H,B365D,B365A
BRA,24/11/2024,19:00,Bahia,Athletico-PR,1,1,D,,,,,,
BRA,24/11/2024,19:00,Corinthians,Vasco,3,1,H,,,,,,
BRA,24/11/2024,19:00,Internacional,Bragantino,4,1,H,,,,,,
BRA,26/11/2024,22:00,Fluminense,Criciuma,0,0,D,,,,,,
BRA,26/11/2024,23:00,Fortaleza,Flamengo RJ,0,0,D,,,,,,
BRA,27/11/2024,00:30,Atletico-MG,Juventude,2,3,A,,,,,,
BRA,27/11/2024,00:30,Palmeiras,Botafogo RJ,1,3,A,,,,,,
BRA,28/11/2024,00:00,Cruzeiro,Gremio,1,1,D,,,,,,
BRA,30/11/2024,22:30,Criciuma,Corinthians,2,4,A,,,,,,
BRA,30/11/2024,22:30,Cuiaba,Bahia,1,2,A,,,,,,
BRA,01/12/2024,00:30,Vasco,Atletico GO,2,2,D,,,,,,
BRA,01/12/2024,19:00,Flamengo RJ,Internacional,3,2,H,,,,,,
BRA,01/12/2024,19:00,Gremio,Sao Paulo,2,1,H,,,,,,
BRA,01/12/2024,21:30,Athletico-PR,Fluminense,1,1,D,,,,,,
BRA,01/12/2024,21:30,Bragantino,Cruzeiro,1,1,D,,,,,,
BRA,01/12/2024,21:30,Vitoria,Fortaleza,2,0,H,,,,,,
BRA,03/12/2024,23:00,Corinthians,Bahia,3,0,H,,,,,,
BRA,04/12/2024,22:00,Vasco,Atletico-MG,2,0,H,,,,,,
BRA,04/12/2024,23:00,Criciuma,Flamengo RJ,0,3,A,,,,,,
BRA,04/12/2024,23:00,Sao Paulo,Juventude,1,2,A,,,,,,
BRA,04/12/2024,23:00,Vitoria,Gremio,1,1,D,,,,,,
BRA,05/12/2024,00:30,Atletico GO,Fortaleza,3,1,H,,,,,,
BRA,05/12/2024,00:30,Cruzeiro,Palmeiras,1,2,A,,,,,,
BRA,05/12/2024,00:30,Internacional,Botafogo RJ,0,1,A,,,,,,
BRA,05/12/2024,23:00,Athletico-PR,Bragantino,1,2,A,,,,,,
BRA,05/12/2024,23:00,Fluminense,Cuiaba,1,0,H,,,,,,
BRA,08/12/2024,19:00,Atletico-MG,Athletico-PR,1,0,H,,,,,,
BRA,08/12/2024,19:00,Bahia,Atletico GO,2,0,H,,,,,,
BRA,08/12/2024,19:00,Botafogo RJ,Sao Paulo,2,1,H,,,,,,
BRA,08/12/2024,19:00,Bragantino,Criciuma,5,1,H,,,,,,
BRA,08/12/2024,19:00,Cuiaba,Vasco,1,2,A,,,,,,
BRA,08/12/2024,19:00,Flamengo RJ,Vitoria,2,2,D,,,,,,
BRA,08/12/2024,19:00,Fortaleza,Internacional,3,0,H,,,,,,
BRA,08/12/2024,19:00,Gremio,Corinthians,0,3,A,,,,,,
BRA,08/12/2024,19:00,Juventude,Cruzeiro,0,1,A,,,,,,
BRA,08/12/2024,19:00,Palmeiras,Fluminense,0,1,A,,,,,,
