Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA,B365H,B365D,B365A
BRA,20/11/2015,00:00,Santos,Flamengo RJ,0,0,D,,,,,,
BRA,20/11/2015,00:00,Sao Paulo,Atletico-MG,4,2,H,,,,,,
BRA,20/11/2015,00:00,Vasco,Corinthians,1,1,D,,,,,,
BRA,21/11/2015,21:30,Palmeiras,Cruzeiro,1,1,D,,,,,,
BRA,22/11/2015,19:00,Atletico-MG,Goias,2,2,D,,,,,,
BRA,22/11/2015,19:00,Corinthians,Sao Paulo,6,1,H,,,,,,
BRA,22/11/2015,19:00,Figueirense,Chapecoense-SC,0,0,D,,,,,,
BRA,22/11/2015,19:00,Internacional,Gremio,1,0,H,,,,,,
BRA,22/11/2015,19:00,Joinville,Vasco,1,2,A,,,,,,
BRA,22/11/2015,20:00,Flamengo RJ,Ponte Preta,1,1,D,,,,,,
BRA,22/11/2015,21:30,Coritiba,Santos,1,0,H,,,,,,
BRA,22/11/2015,21:30,Fluminense,Avai,3,1,H,,,,,,
BRA,22/11/2015,21:30,Sport Recife,Athletico-PR,0,0,D,,,,,,
BRA,28/11/2015,19:00,Sao Paulo,Figueirense,3,2,H,,,,,,
BRA,28/11/2015,21:30,Fluminense,Internacional,1,1,D,,,,,,
BRA,28/11/2015,23:00,Avai,Ponte Preta,1,0,H,,,,,,
BRA,29/11/2015,19:00,Cruzeiro,Joinville,3,0,H,,,,,,
BRA,29/11/2015,19:00,Gremio,Atletico-MG,2,1,H,,,,,,
BRA,29/11/2015,19:00,Sport Recife,Corinthians,2,0,H,,,,,,
BRA,29/11/2015,20:00,Chapecoense-SC,Goias,1,3,A,,,,,,
BRA,29/11/2015,20:00,Palmeiras,Coritiba,0,2,A,,,,,,
BRA,29/11/2015,20:00,Vasco,Santos,1,0,H,,,,,,
BRA,29/11/2015,21:30,Athletico-PR,Flamengo RJ,3,0,H,,,,,,
BRA,06/12/2015,19:00,Atletico-MG,Chapecoense-SC,3,0,H,,,,,,
BRA,06/12/2015,19:00,Corinthians,Avai,1,1,D,,,,,,
BRA,06/12/2015,19:00,Coritiba,Vasco,0,0,D,,,,,,
BRA,06/12/2015,19:00,Figueirense,Fluminense,1,0,H,,,,,,
BRA,06/12/2015,19:00,Flamengo RJ,Palmeiras,1,2,A,,,,,,
BRA,06/12/2015,19:00,Goias,Sao Paulo,0,1,A,,,,,,
BRA,06/12/2015,19:00,Internacional,Cruzeiro,2,0,H,,,,,,
BRA,06/12/2015,19:00,Joinville,Gremio,0,2,A,,,,,,
BRA,06/12/2015,19:00,Ponte Preta,Sport Recife,0,1,A,,,,,,
BRA,06/12/2015,19:00,Santos,Athletico-PR,5,1,H,,,,,,
