Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA,B365H,B365D,B365A
BRA,29/11/2019,00:30,Cruzeiro,CSA,0,1,A,,,,,,
BRA,30/11/2019,22:00,Botafogo RJ,Internacional,0,1,A,,,,,,
BRA,30/11/2019,22:00,Ceara,Athletico-PR,1,1,D,,,,,,
BRA,01/12/2019,19:00,Avai,Fluminense,1,1,D,,,,,,
BRA,01/12/2019,19:00,Goias,Fortaleza,1,2,A,,,,,,
BRA,01/12/2019,19:00,Palmeiras,Flamengo RJ,1,3,A,,,,,,
BRA,01/12/2019,21:00,Atletico-MG,Corinthians,2,1,H,,,,,,
BRA,01/12/2019,21:00,CSA,Bahia,1,2,A,,,,,,
BRA,01/12/2019,22:00,Gremio,Sao Paulo,3,0,H,,,,,,
BRA,01/12/2019,22:00,Santos,Chapecoense-SC,2,0,H,,,,,,
BRA,02/12/2019,23:00,Vasco,Cruzeiro,1,0,H,,,,,,
BRA,04/12/2019,22:00,Athletico-PR,Santos,1,0,H,,,,,,
BRA,04/12/2019,22:30,Atletico-MG,Botafogo RJ,2,0,H,,,,,,
BRA,04/12/2019,22:30,Ceara,Corinthians,0,1,A,,,,,,
BRA,05/12/2019,00:00,Chapecoense-SC,CSA,3,0,H,,,,,,
BRA,05/12/2019,00:30,Fluminense,Fortaleza,0,0,D,,,,,,
BRA,05/12/2019,00:30,Sao Paulo,Internacional,2,1,H,,,,,,
BRA,05/12/2019,22:15,Bahia,Vasco,1,1,D,,,,,,
BRA,05/12/2019,22:15,Gremio,Cruzeiro,2,0,H,,,,,,
BRA,05/12/2019,22:15,Palmeiras,Goias,5,1,H,,,,,,
BRA,05/12/2019,23:00,Flamengo RJ,Avai,6,1,H,,,,,,
BRA,08/12/2019,19:00,Avai,Athletico-PR,0,0,D,,,,,,
BRA,08/12/2019,19:00,Botafogo RJ,Ceara,1,1,D,,,,,,
BRA,08/12/2019,19:00,Corinthians,Fluminense,1,2,A,,,,,,
BRA,08/12/2019,19:00,Cruzeiro,Palmeiras,0,2,A,,,,,,
BRA,08/12/2019,19:00,CSA,Sao Paulo,1,2,A,,,,,,
BRA,08/12/2019,19:00,Fortaleza,Bahia,2,1,H,,,,,,
BRA,08/12/2019,19:00,Goias,Gremio,3,2,H,,,,,,
BRA,08/12/2019,19:00,Internacional,Atletico-MG,2,1,H,,,,,,
BRA,08/12/2019,19:00,Santos,Flamengo RJ,4,0,H,,,,,,
BRA,08/12/2019,19:00,Vasco,Chapecoense-SC,1,1,D,,,,,,
